id,firstname,lastname,fullname,image_path,dateofbirth,gender,battingstyle,bowlingstyle,position,updated_at,continent_id,continent_name,country_id,country_name,country_image_path
49340,Ashish,Girdhari,Ashish Girdhari,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-09-1984,m,,,Bowler,2023-06-21T03:00:55.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49343,Bilal,Ahmed,Bilal Ahmed,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Wicketkeeper,2023-06-21T03:01:28.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49346,Faisal,Karamat,Faisal Karamat,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-08-1991,m,right-hand-bat,right-arm-fast-medium,Allrounder,2023-06-21T03:02:08.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
49349,Karthigaiselvan,Ramachandran,Karthigaiselvan Ramachandran,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-10-1997,m,right-hand-bat,right-arm-fast-medium,Batsman,2023-06-21T03:02:52.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49352,Laurentiu,Gherasim,Laurentiu Gherasim,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-09-2003,m,right-hand-bat,right-arm-fast-medium,Batsman,2023-06-21T03:03:53.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49355,Manoj,Deuja,Manoj Deuja,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-09-1996,m,right-hand-bat,,Allrounder,2023-06-21T03:04:30.000000Z,2,Asia,862868,Nepal,https://cdn.sportmonks.com/images/countries/png/short/np.png
49358,Nausad,Momin,Nausad Momin,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-05-1999,m,right-hand-bat,right-arm-fast-medium,Allrounder,2023-06-21T03:05:07.000000Z,2,Asia,862868,Nepal,https://cdn.sportmonks.com/images/countries/png/short/np.png
49361,Rajinder,Jassi,Rajinder Jassi,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-03-2000,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-06-21T03:06:02.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49364,Rahul,Rahul,Rahul Rahul,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-06-21T09:25:13.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49367,Mohammad,Sameed,Mohammad Sameed,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Batsman,2023-06-21T14:22:40.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49370,Naveen,Chandupa,Naveen Chandupa,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-06-22T05:37:48.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49373,Peter,Shanaka,Peter Shanaka,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-06-22T05:38:30.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49376,Rajith,Perera,Rajith Perera,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-06-22T05:38:58.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49379,Sumudu,Yasasri,Sumudu Yasasri,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-06-22T05:39:36.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49382,Chilan,Anjana,Chilan Anjana,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-11-1995,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-06-22T06:02:36.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
49385,Imasha,Sanidu,Imasha Sanidu,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-11-1999,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-06-22T06:03:12.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
49388,Muhammad,Iftikhar,Muhammad Iftikhar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,right-hand-bat,right-arm-fast-medium,Allrounder,2023-06-22T06:04:30.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49391,Abdus,Salam,Abdus Salam,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-06-22T06:12:28.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49394,Aryan,Mohammed,Aryan Mohammed,https://cdn.sportmonks.com/images/cricket/placeholder.png,07-07-2002,m,right-hand-bat,right-arm-fast-medium,Wicketkeeper,2023-06-22T06:13:54.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
49397,Chamalka,Fernando,Chamalka Fernando,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-02-2001,m,right-hand-bat,legbreak-googly,Batsman,2023-06-22T06:14:37.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
49400,Dilum,Fernando,Dilum Fernando,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-05-1994,m,left-hand-bat,slow-left-arm-orthodox,Bowler,2023-06-22T06:15:28.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
49403,Dimuth,Manohar,Dimuth Manohar,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-08-1993,m,left-hand-bat,right-arm-fast-medium,Allrounder,2023-06-22T06:16:05.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
49406,Janitha,Fernando,Janitha Fernando,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-11-1999,m,left-hand-bat,left-arm-fast-medium,Bowler,2023-06-22T06:16:55.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
49409,Laksh,Silva,Laksh Silva,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-06-22T06:17:27.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49412,Batuhan,Cem Sahin,Batuhan Cem Sahin,https://cdn.sportmonks.com/images/cricket/placeholder.png,13-12-2003,m,,,Wicketkeeper,2023-06-22T09:12:17.000000Z,2,Asia,404,Turkey,https://cdn.sportmonks.com/images/countries/png/short/tr.png
49415,Cihan,Altun,Cihan Altun,https://cdn.sportmonks.com/images/cricket/placeholder.png,18-03-2003,m,,,Bowler,2023-06-22T09:12:57.000000Z,2,Asia,404,Turkey,https://cdn.sportmonks.com/images/countries/png/short/tr.png
49418,Muhammet,Bicer,Muhammet Bicer,https://cdn.sportmonks.com/images/cricket/placeholder.png,10-06-2007,m,,,Allrounder,2023-06-22T09:16:38.000000Z,2,Asia,404,Turkey,https://cdn.sportmonks.com/images/countries/png/short/tr.png
49421,Muhammet,Kursat Canbaz,Muhammet Kursat Canbaz,https://cdn.sportmonks.com/images/cricket/placeholder.png,18-01-2007,m,,,Bowler,2023-06-22T09:17:28.000000Z,2,Asia,404,Turkey,https://cdn.sportmonks.com/images/countries/png/short/tr.png
49424,Murat,Ipek,Murat Ipek,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-04-2004,m,,,Batsman,2023-06-22T09:18:22.000000Z,2,Asia,404,Turkey,https://cdn.sportmonks.com/images/countries/png/short/tr.png
49427,Murat,Yilmaz,Murat Yilmaz,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-05-2002,m,,,Allrounder,2023-06-22T09:19:06.000000Z,2,Asia,404,Turkey,https://cdn.sportmonks.com/images/countries/png/short/tr.png
49430,Alen,Magdalenic,Alen Magdalenic,https://cdn.sportmonks.com/images/cricket/placeholder.png,16-04-1991,m,,,Bowler,2023-06-22T09:27:47.000000Z,1,Europe,266,Croatia,https://cdn.sportmonks.com/images/countries/png/short/hr.png
49433,Antonio,Faletar,Antonio Faletar,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-02-2006,m,,,Batsman,2023-06-22T09:28:20.000000Z,1,Europe,266,Croatia,https://cdn.sportmonks.com/images/countries/png/short/hr.png
49436,Dominik,Faletar,Dominik Faletar,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-01-2008,m,,,Allrounder,2023-06-22T09:28:49.000000Z,1,Europe,266,Croatia,https://cdn.sportmonks.com/images/countries/png/short/hr.png
49439,Hrvoje,Hajnic,Hrvoje Hajnic,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-01-1974,m,,,Bowler,2023-06-22T09:29:22.000000Z,1,Europe,266,Croatia,https://cdn.sportmonks.com/images/countries/png/short/hr.png
49442,Zeeshan,Khan,Zeeshan Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-06-24T09:32:49.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49445,Kaluma,Shamood,Kaluma Shamood,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-06-24T14:14:41.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49448,Hakim,Md Abdul,Hakim Md Abdul,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,right-hand-bat,right-arm-offbreak,Allrounder,2023-06-25T13:37:34.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49451,Timur,Bubula,Timur Bubula,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-06-26T05:48:27.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49457,Abdur,Rehman,Abdur Rehman,https://cdn.sportmonks.com/images/cricket/placeholder.png,02-01-2000,m,,,Batsman,2023-06-27T05:29:33.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49460,Zahid,Zadran,Zahid Zadran,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-06-28T10:56:11.000000Z,1,Europe,11,Germany,https://cdn.sportmonks.com/images/countries/png/short/de.png
49463,Gohulmoorthi,S,Gohulmoorthi S,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-06-28T13:40:31.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49466,Thanagavelu,Wanaraj,Thanagavelu Wanaraj,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-06-29T05:47:30.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49469,Buddika,Roshan,Buddika Roshan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-06-29T05:48:01.000000Z,1,Europe,155,Romania,https://cdn.sportmonks.com/images/countries/png/short/ro.png
49472,K,Easaran,K Easaran,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-06-1997,m,,,Bowler,2023-06-29T15:13:21.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49475,Nadeem,Khan,Nadeem Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,10-08-1994,m,right-hand-bat,right-arm-fast-medium,Batsman,2023-06-30T19:51:14.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49478,Rajakavi,Rajagopal,Rajakavi Rajagopal,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-09-1988,m,,,Allrounder,2023-06-30T19:53:24.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49481,Vinay,Singh,Vinay Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-01-2001,m,,,Allrounder,2023-06-30T19:54:11.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49484,Karan,Kannan,Karan Kannan,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-11-2001,m,,,Bowler,2023-06-30T19:55:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49487,Manik,Beri,Manik Beri,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-11-1993,m,,,Bowler,2023-06-30T19:56:41.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49490,Madhankumar,Krishnamurthy,Madhankumar Krishnamurthy,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-12-1996,m,,,Batsman,2023-06-30T19:58:29.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49493,Shashank,Vinod,Shashank Vinod,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-05-2003,m,,,Batsman,2023-06-30T19:59:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49496,Sugadev,D,Sugadev D,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-11-2001,m,,,Batsman,2023-06-30T20:00:33.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49499,Varun,sharma,Varun sharma,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-08-2000,m,,,Batsman,2023-06-30T20:01:26.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49502,Krishnakumar,S,Krishnakumar S,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-02-1990,m,,,Allrounder,2023-06-30T20:04:26.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49505,Nithiyananda,R,Nithiyananda R,https://cdn.sportmonks.com/images/cricket/placeholder.png,07-01-2005,m,,,Allrounder,2023-06-30T20:05:07.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49508,Leela,Chandrasekhar,Leela Chandrasekhar,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-10-2000,m,,,Bowler,2023-06-30T20:07:28.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49511,Yogesh,Kaushik,Yogesh Kaushik,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-12-2000,m,,,Bowler,2023-06-30T20:08:43.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49514,Selvam,M,Selvam M,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-04-1988,m,,,Batsman,2023-06-30T20:13:33.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49517,Subramaniyan,Kannan,Subramaniyan Kannan,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-07-2003,m,,,Allrounder,2023-06-30T20:14:37.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49520,Tharayil,Abeesh,Tharayil Abeesh,https://cdn.sportmonks.com/images/cricket/placeholder.png,10-05-1993,m,,,Allrounder,2023-06-30T20:15:20.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49523,Thivagar,Gopal,Thivagar Gopal,https://cdn.sportmonks.com/images/cricket/placeholder.png,02-11-1994,m,,,Allrounder,2023-06-30T20:15:56.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49526,Virendra,Chauhan,Virendra Chauhan,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-06-2001,m,,,Wicketkeeper,2023-06-30T20:24:09.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49529,Arunachalam,V,Arunachalam V,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-06-2001,m,,,Bowler,2023-06-30T20:25:35.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49532,Desh,Deepak Chauhan,Desh Deepak Chauhan,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-08-2003,m,,,Bowler,2023-06-30T20:29:46.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49535,Shiva,Shankar,Shiva Shankar,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-11-2001,m,,,Bowler,2023-06-30T20:30:27.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49538,Pradeep,Roshan,Pradeep Roshan,https://cdn.sportmonks.com/images/cricket/placeholder.png,31-10-2003,m,,,Allrounder,2023-07-01T04:08:59.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49541,Manit,Verma,Manit Verma,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-12-2004,m,,,Bowler,2023-07-01T04:10:30.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49544,Murugavel,K,Murugavel K,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-01-1991,m,,,Bowler,2023-07-01T04:11:09.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49547,Naman,Sharma,Naman Sharma,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-07-2004,m,,,Bowler,2023-07-01T04:11:43.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49550,Tejveer,Singh,Tejveer Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-11-2000,m,,,Bowler,2023-07-01T04:12:28.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49553,Rajashekar,Reddy,Rajashekar Reddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-08-1998,m,,,Batsman,2023-07-01T04:21:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49556,S Sanjay,Sudhaakar,S Sanjay Sudhaakar,https://cdn.sportmonks.com/images/cricket/placeholder.png,09-01-2001,m,,,Batsman,2023-07-01T04:22:39.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49559,Hari,Prasad A,Hari Prasad A,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-06-1994,m,,,Allrounder,2023-07-01T04:23:19.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49562,Marimuthu,Vigneshwaran,Marimuthu Vigneshwaran,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-08-1991,m,,,Allrounder,2023-07-01T04:23:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49565,Prateesh,Saraswat,Prateesh Saraswat,https://cdn.sportmonks.com/images/cricket/placeholder.png,03-03-1999,m,,,Allrounder,2023-07-01T04:24:44.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49568,Sunil,Bishnoi,Sunil Bishnoi,https://cdn.sportmonks.com/images/cricket/placeholder.png,26-10-2001,m,,,Wicketkeeper,2023-07-01T04:25:16.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49571,Bhupandera,Sharma,Bhupandera Sharma,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-01-2001,m,,,Bowler,2023-07-01T04:25:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49574,Vignesh,Ganesan,Vignesh Ganesan,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-04-1998,m,,,Bowler,2023-07-01T04:27:42.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49577,Mariyappan,P,Mariyappan P,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-07-2001,m,,,Bowler,2023-07-01T04:30:21.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49580,Prathapraj,T,Prathapraj T,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-02-2001,m,,,Batsman,2023-07-01T04:31:03.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49583,S,Manikandan,S Manikandan,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-01-1992,m,,,Batsman,2023-07-01T04:32:47.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49586,Vishnu,K,Vishnu K,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-10-2004,m,,,Batsman,2023-07-01T04:34:22.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49589,Gajender,Tanwar,Gajender Tanwar,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-11-1998,m,,,Wicketkeeper,2023-07-01T04:35:48.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49592,Abishek,Pradhan,Abishek Pradhan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-10-2002,m,,,Bowler,2023-07-01T04:36:27.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49595,Rishi,Raut,Rishi Raut,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-11-2003,m,,,Bowler,2023-07-01T04:37:32.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49598,Amandeep,Khare,Amandeep Khare,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-08-1997,m,right-hand-bat,right-arm-fast-medium,Batsman,2023-07-01T06:25:11.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49601,Kunal,Chandela,Kunal Chandela,https://cdn.sportmonks.com/images/cricket/placeholder.png,07-07-1994,m,right-hand-bat,right-arm-fast-medium,Allrounder,2023-07-01T06:25:49.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49604,Shubham,S Sharma,Shubham S Sharma,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-12-1993,m,right-hand-bat,right-arm-offbreak,Allrounder,2023-07-01T06:26:21.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49607,Saransh,Jain,Saransh Jain,https://cdn.sportmonks.com/images/cricket/placeholder.png,31-03-1993,m,left-hand-bat,right-arm-offbreak,Allrounder,2023-07-01T06:27:11.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49610,Himanshu,Mantri,Himanshu Mantri,https://cdn.sportmonks.com/images/cricket/placeholder.png,09-02-1994,m,left-hand-bat,,Wicketkeeper,2023-07-01T06:27:34.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49613,Shantanu,Mishra,Shantanu Mishra,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-05-1994,m,right-hand-bat,right-arm-offbreak,Batsman,2023-07-01T06:31:22.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49616,Sudip,Kumar Gharami,Sudip Kumar Gharami,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-03-1999,m,right-hand-bat,right-arm-offbreak,Batsman,2023-07-01T06:31:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49619,Manisankar,Murasingh,Manisankar Murasingh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1993,m,left-hand-bat,right-arm-fast-medium,Allrounder,2023-07-01T06:32:56.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49622,Bipin,Saurabh,Bipin Saurabh,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-11-1999,m,right-hand-bat,,Wicketkeeper,2023-07-01T06:33:51.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49625,Ankit,Kalsi,Ankit Kalsi,https://cdn.sportmonks.com/images/cricket/placeholder.png,26-09-1993,m,left-hand-bat,slow-left-arm-orthodox,Batsman,2023-07-01T06:43:38.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49628,Abid,Mushtaq,Abid Mushtaq,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-01-1997,m,left-hand-bat,slow-left-arm-orthodox,Bowler,2023-07-01T06:45:31.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49631,Pulkit,Narang,Pulkit Narang,https://cdn.sportmonks.com/images/cricket/placeholder.png,18-06-1994,m,right-hand-bat,right-arm-offbreak,Bowler,2023-07-01T06:46:12.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49634,Harshit,Rana,Harshit Rana,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-12-2001,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-07-01T06:47:43.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49637,Nilesh,Lamichaney,Nilesh Lamichaney,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-09-1991,m,right-hand-bat,,Batsman,2023-07-01T06:56:17.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49640,Kishan,Lyngdoh,Kishan Lyngdoh,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-03-1998,m,right-hand-bat,right-arm-fast-medium,Batsman,2023-07-01T06:56:54.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49643,Langlonyamba,Keishangbam,Langlonyamba Keishangbam,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-12-1997,m,right-hand-bat,,Batsman,2023-07-01T06:57:33.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49646,Anup,Ahlawat,Anup Ahlawat,https://cdn.sportmonks.com/images/cricket/placeholder.png,13-11-2000,m,right-hand-bat,right-arm-fast-medium,Batsman,2023-07-01T06:58:08.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49649,Joseph,Lalthankhuma,Joseph Lalthankhuma,https://cdn.sportmonks.com/images/cricket/placeholder.png,26-09-2000,m,right-hand-bat,right-arm-offbreak,Batsman,2023-07-01T06:58:42.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49652,Imliwati,Lemtur,Imliwati Lemtur,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-12-1991,m,left-hand-bat,slow-left-arm-orthodox,Allrounder,2023-07-01T07:02:23.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49655,Palzor,Tamang,Palzor Tamang,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-02-1993,m,right-hand-bat,right-arm-fast-medium,Allrounder,2023-07-01T07:02:56.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49658,Prafullomani,Singh,Prafullomani Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-03-1994,m,right-hand-bat,,Wicketkeeper,2023-07-01T07:03:56.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
